symbol,company,industry,tier,price,change_pct,high_52w,low_52w,high_200d,low_200d,from_52w_high_pct,ema20,ema200,above_ema200,rsi14,macd,macd_signal,macd_hist,vol_vs_avg20,consec_days,history_days
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,1,12103.0,-1.9,17120.06,12103.0,17120.06,12103.0,-29.31,12744.98,13870.63,False,25.22,-375.676,-321.483,-54.193,1.73,-1,252
MOHITIND,Mohit Industries Limited,,2,23.23,-1.9,34.53,18.81,29.1,18.81,-32.73,23.75,25.29,False,45.36,-0.182,-0.103,-0.078,0.32,-1,247
TIMKEN,Timken India Ltd.,Capital Goods,1,3124.2,-1.91,3764.06,2907.05,3764.06,2939.23,-17.0,3189.17,3264.62,False,44.61,-3.417,-5.808,2.391,3.55,-2,251
BETA,Beta Drugs Limited,,2,2064.9,-1.91,2668.3,1030.3,2668.3,1030.3,-22.61,2194.07,1854.98,True,39.24,-60.93,-43.981,-16.95,0.64,-2,248
DEVX,Dev Accelerator Limited,,2,33.31,-1.91,60.84,30.82,45.25,30.82,-45.25,33.73,39.01,False,46.76,-0.202,-0.231,0.029,0.2,-1,250
ISGEC,Isgec Heavy Engineering Limited,,2,759.05,-1.91,1094.95,694.5,1094.95,694.5,-30.68,784.74,885.17,False,39.56,-7.558,-9.769,2.211,0.73,-2,249
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,1,4380.0,-1.93,4732.9,2535.57,4732.9,2535.57,-7.46,4460.24,3702.52,True,44.36,-16.169,9.058,-25.227,0.75,-1,250
DEVIT,Dev Information Technology Limited,,2,23.34,-1.93,43.07,22.86,40.35,22.86,-45.81,24.6,29.77,False,29.61,-0.687,-0.651,-0.036,0.6,-2,248
MADHAV,Madhav Marbles and Granites Limited,,2,34.5,-1.93,46.19,29.7,43.52,29.7,-25.31,35.31,37.37,False,46.01,0.044,0.055,-0.011,0.11,-3,247
HAPPSTMNDS,Happiest Minds Technologies Limited,,2,321.55,-1.94,572.35,321.55,506.16,321.55,-43.82,354.18,400.19,False,27.48,-19.862,-15.633,-4.229,0.37,-1,252
MODIRUBBER,Modi Rubber Limited,,2,119.1,-1.94,167.05,100.43,167.05,100.43,-28.7,125.74,124.47,False,40.56,-0.798,0.356,-1.154,0.17,-4,248
IRB,IRB Infrastructure Developers Ltd.,Construction,1,18.48,-1.96,22.73,18.48,22.73,18.48,-18.7,19.24,20.49,False,36.08,-0.15,-0.093,-0.057,1.28,-4,252
ODIGMA,Odigma Consultancy Solutions Limited,,2,21.0,-1.96,56.09,20.46,34.97,20.46,-62.56,22.33,27.51,False,33.95,-0.311,-0.157,-0.154,2.13,-5,248
RANEHOLDIN,Rane Holdings Limited,,2,1598.4,-1.96,1824.79,966.67,1824.79,966.67,-12.41,1651.56,1477.87,True,40.69,-1.419,-1.723,0.304,2.49,-3,251
LINCOLN,Lincoln Pharmaceuticals Limited,,2,590.7,-1.97,756.0,442.94,756.0,442.94,-21.87,614.7,594.5,False,38.57,2.081,4.791,-2.71,0.91,-5,247
IGARASHI,Igarashi Motors India Limited,,2,428.4,-1.98,541.66,272.65,493.8,272.65,-20.91,425.79,426.55,True,49.8,-6.256,-8.364,2.108,0.71,-1,250
CHOICEIN,Choice International Ltd.,Financial Services,1,725.65,-1.99,850.3,583.95,850.3,583.95,-14.66,768.41,758.78,False,29.41,-15.086,-11.1,-3.986,0.58,-3,248
NRBBEARING,NRB Bearing Limited,,2,471.3,-1.99,515.95,214.73,515.95,214.73,-8.65,478.88,370.5,True,49.21,10.536,10.897,-0.361,1.35,-2,249
VITAL,Vital Chemtech Limited,,2,52.69,-1.99,66.15,35.4,66.15,35.4,-20.35,54.05,53.7,False,46.33,0.769,1.033,-0.264,0.04,-3,247
DNAMEDIA,Diligent Media Corporation Limited,,2,2.45,-2.0,4.91,2.45,4.6,2.45,-50.1,2.57,3.18,False,37.13,-0.056,-0.05,-0.006,1.69,-2,248
INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,,2,32.79,-2.0,47.02,28.58,40.95,28.58,-30.26,32.6,35.69,False,50.71,-0.062,-0.153,0.091,0.46,-2,247
RATEGAIN,Rategain Travel Technologies Limited,,2,860.95,-2.01,990.05,438.15,990.05,438.15,-13.04,890.49,766.96,True,41.88,-17.391,-13.778,-3.613,0.36,-1,248
IVC,IL&FS Investment Managers Limited,,2,7.76,-2.02,9.49,5.76,9.49,5.76,-18.23,8.37,7.51,True,39.47,0.15,0.277,-0.127,0.62,-2,250
SHANTIGEAR,Shanthi Gears Limited,,2,677.6,-2.02,725.45,386.65,725.45,386.65,-6.6,616.62,482.33,True,69.38,66.22,62.666,3.554,0.06,-1,250
SEAMECLTD,Seamec Limited,,2,1701.6,-2.03,1793.6,789.77,1793.6,914.72,-5.13,1702.67,1409.41,True,54.44,55.735,63.665,-7.93,0.7,-2,247
XCHANGING,Xchanging Solutions Limited,,2,61.8,-2.03,92.56,46.34,82.74,46.34,-33.23,62.61,66.66,False,46.2,0.057,-0.058,0.116,0.88,-2,250
BEDMUTHA,Bedmutha Industries Limited,,2,102.28,-2.05,142.9,98.24,141.3,98.24,-28.43,107.43,115.17,False,37.24,-1.532,-0.942,-0.59,3.43,-1,247
BUILDPRO,Shankara Buildpro Limited,,2,1244.9,-2.05,1347.8,650.43,1347.8,650.43,-7.63,1266.8,1079.7,True,46.25,4.434,8.643,-4.209,0.24,-2,173
DIGIDRIVE,Digidrive Distributors Limited,,2,17.22,-2.05,32.98,16.85,27.68,16.85,-47.79,17.59,21.28,False,41.96,-0.128,-0.101,-0.027,2.61,-1,249
SHIVAMILLS,Shiva Mills Limited,,2,59.86,-2.06,72.39,44.99,68.0,44.99,-17.31,61.12,61.67,False,45.13,-0.169,-0.064,-0.105,0.28,-2,247
RADAAN,Radaan Mediaworks India Limited,,2,2.84,-2.07,3.86,2.5,3.86,2.5,-26.42,2.95,3.13,False,41.42,-0.041,-0.028,-0.013,0.33,-1,247
AMJLAND,Amj Land Holdings Limited,,2,36.43,-2.1,56.93,31.46,53.02,31.46,-36.01,38.44,41.63,False,35.68,-0.215,0.056,-0.271,0.17,-2,247
WINDLAS,Windlas Biotech Limited,,2,1075.05,-2.1,1154.75,700.46,1154.75,700.46,-6.9,1064.92,883.05,True,57.7,50.815,55.899,-5.085,0.59,-2,249
IDEA,Vodafone Idea Ltd.,Telecommunication,1,13.92,-2.11,15.6,7.84,15.6,8.53,-10.77,14.51,12.36,True,42.46,0.11,0.266,-0.156,0.85,-4,252
DRCSYSTEMS,DRC Systems India Limited,,2,12.48,-2.12,22.03,12.31,18.08,12.31,-43.35,13.03,15.18,False,38.64,-0.121,-0.067,-0.054,0.71,-2,247
MANOMAY,Manomay Tex India Limited,,2,223.85,-2.12,258.62,164.94,258.62,164.94,-13.44,225.39,204.39,True,51.56,5.265,6.121,-0.857,0.73,-3,247
RPPINFRA,R.P.P. Infra Projects Limited,,2,53.56,-2.12,144.68,53.56,110.13,53.56,-62.98,57.2,76.83,False,40.98,-0.705,-0.866,0.16,0.5,-3,248
SAATVIKGL,Saatvik Green Energy Limited,,2,404.5,-2.12,551.7,333.65,487.65,333.65,-26.68,411.97,431.56,False,43.89,-6.877,-6.218,-0.659,0.55,-1,245
ADFFOODS,ADF Foods Limited,,2,261.45,-2.13,319.7,157.54,319.7,157.54,-18.22,269.29,254.75,True,41.78,-2.689,-2.502,-0.187,0.73,-1,251
GAYAHWS,Gayatri Highways Limited,,2,1.84,-2.13,4.54,1.81,3.26,1.81,-59.47,1.92,2.27,False,37.46,-0.017,-0.01,-0.007,0.76,-2,249
HARRMALAYA,Harrisons  Malayalam Limited,,2,178.71,-2.13,230.9,156.91,230.9,156.91,-22.6,192.26,198.88,False,29.44,-6.457,-5.633,-0.824,0.31,-5,249
INDOCO,Indoco Remedies Limited,,2,249.01,-2.13,302.19,163.86,273.53,163.86,-17.6,247.47,235.6,True,51.89,5.341,5.95,-0.609,0.12,-1,252
MODTHREAD,Modern Threads (India) Limited,,2,50.35,-2.14,58.31,36.16,58.31,36.16,-13.65,52.48,48.13,True,44.73,0.153,0.713,-0.56,0.33,-3,249
SUPREMEINF,Supreme Infrastructure India Limited,,2,79.66,-2.14,110.17,58.17,94.45,58.17,-27.69,84.62,84.32,False,39.55,-0.643,-0.129,-0.513,0.49,-3,248
EXCELSOFT,Excelsoft Technologies Limited,,2,78.08,-2.16,125.97,66.72,100.9,66.72,-38.02,75.75,85.99,False,56.4,1.357,0.329,1.028,0.21,-2,206
EUROPRATIK,Euro Pratik Sales Limited,,2,234.85,-2.17,381.47,210.15,352.05,210.15,-38.44,256.05,271.11,False,26.12,-11.718,-10.667,-1.051,1.24,-3,247
TCI,Transport Corporation of India Limited,,2,827.0,-2.18,1216.35,827.0,1110.81,827.0,-32.01,873.9,968.57,False,26.03,-18.317,-14.783,-3.534,1.07,-2,248
BATLIBOI,Batliboi Limited,,2,82.1,-2.2,102.67,15.59,102.67,15.59,-20.04,86.46,60.75,True,42.08,-0.511,0.183,-0.694,1.09,-2,111
OMNI,Omnitech Engineering Limited,,2,556.15,-2.2,732.6,190.14,732.6,190.14,-24.09,552.71,424.47,True,50.34,-4.971,-7.65,2.68,7.61,-1,138
SPMLINFRA,SPML Infra Limited,,2,168.23,-2.21,282.35,153.73,221.8,153.73,-40.42,177.34,198.34,False,34.41,-5.533,-5.034,-0.499,0.56,-1,251
GLOBALVECT,Global Vectra Helicorp Limited,,2,126.96,-2.22,243.14,126.96,208.11,126.96,-47.78,141.16,169.3,False,16.14,-6.15,-4.92,-1.23,1.24,-9,247
SUYOG,Suyog Telematics Limited,,2,649.4,-2.24,900.05,534.4,900.05,534.4,-27.85,703.03,752.53,False,25.91,-39.479,-36.9,-2.579,0.97,-1,250
TNTELE,Tamilnadu Telecommunication Limited,,2,8.72,-2.24,15.33,8.11,10.74,8.11,-43.12,8.94,9.69,False,38.07,-0.047,-0.035,-0.012,0.3,-2,247
CYIENT,Cyient Ltd.,Information Technology,1,1054.5,-2.26,1232.51,752.85,1201.0,752.85,-14.44,1042.2,975.48,True,56.77,45.017,54.419,-9.401,0.28,-1,249
NIITLTD,NIIT Limited,,2,85.35,-2.26,111.11,49.83,106.17,49.83,-23.18,94.59,89.49,False,29.49,-1.887,-0.367,-1.52,0.78,-2,250
AURUS,AURUS GEM CORPORATION LIMITED,,2,4.72,-2.28,7.06,4.22,6.04,4.22,-33.14,4.77,5.1,False,48.11,0.039,0.035,0.003,1.38,-3,250
GRINFRA,G R Infraprojects Limited,,2,819.05,-2.28,1320.12,795.95,1053.3,795.95,-37.96,862.87,950.82,False,27.49,-12.638,-8.102,-4.535,1.3,-2,250
MERCURYEV,Mercury Ev-Tech Limited,,2,39.91,-2.28,41.86,30.77,41.86,30.77,-4.66,39.06,36.28,True,55.3,1.036,0.954,0.082,0.52,-1,79
TTL,T T Limited,,2,6.43,-2.28,11.21,5.74,10.01,5.74,-42.64,6.59,7.72,False,44.5,0.069,0.09,-0.021,0.13,-4,248
ANTELOPUS,Antelopus Selan Energy Limited,,2,1104.85,-2.3,1170.95,359.5,1170.95,359.5,-5.64,1017.59,744.6,True,61.08,82.703,71.157,11.546,0.15,-2,252
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,,2,244.25,-2.3,301.08,171.37,301.08,171.37,-18.88,266.18,255.3,False,27.5,-7.673,-4.826,-2.848,1.59,-2,247
LUXIND,Lux Industries Limited,,2,1032.4,-2.3,1747.05,825.9,1747.05,825.9,-40.91,1148.97,1225.78,False,18.51,-42.71,-29.441,-13.269,1.89,-7,249
ONIDA,Onida Electronics Limited,,2,32.29,-2.3,46.12,21.8,46.12,21.8,-29.99,34.45,34.57,False,32.28,-1.29,-1.14,-0.15,5.05,-2,251
BCONCEPTS,Brand Concepts Limited,,2,150.68,-2.31,397.4,150.68,358.35,150.68,-62.08,162.28,222.57,False,34.43,-4.8,-4.35,-0.449,0.66,-2,247
UNIPARTS,Uniparts India Limited,,2,831.5,-2.31,902.1,378.57,902.1,400.11,-7.83,858.83,626.07,True,46.38,21.237,31.731,-10.494,1.14,-3,250
SUNTV,Sun TV Network Ltd.,Media Entertainment & Publication,1,451.7,-2.32,645.77,449.3,645.77,449.3,-30.05,465.77,519.2,False,39.38,-5.427,-6.016,0.589,1.74,-3,251
JAYKAY,Jaykay Enterprises Limited,,2,154.77,-2.32,213.94,118.31,213.94,118.31,-27.66,158.82,170.72,False,46.74,1.326,0.995,0.331,0.45,-2,199
MASFIN,MAS Financial Services Limited,,2,288.05,-2.32,346.51,278.93,346.51,278.93,-16.87,296.28,309.77,False,39.28,-3.712,-3.725,0.014,0.48,-2,249
PLAZACABLE,Plaza Wires Limited,,2,61.06,-2.32,62.97,28.18,62.97,28.18,-3.03,58.36,47.77,True,60.38,3.176,3.226,-0.051,0.54,-1,250
ARMANFIN,Arman Financial Services Limited,,2,1873.5,-2.33,2069.3,1339.2,2069.3,1339.2,-9.46,1978.72,1731.87,True,38.57,4.128,17.856,-13.728,2.16,-5,248
TREEHOUSE,Tree House Education & Accessories Limited,,2,5.87,-2.33,10.11,5.87,10.11,5.87,-41.94,6.12,7.11,False,40.21,-0.083,-0.063,-0.021,1.02,-2,248
DMCC,DMCC SPECIALITY CHEMICALS LIMITED,,2,259.3,-2.34,319.89,195.84,319.89,195.84,-18.94,283.91,269.76,False,34.62,-1.384,2.448,-3.832,1.2,-3,247
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,1,702.35,-2.36,1052.57,538.37,728.74,538.37,-33.27,663.65,678.03,True,60.83,10.303,0.591,9.713,1.02,-1,252
APOLSINHOT,Apollo Sindoori Hotels Limited,,2,1185.8,-2.36,1423.7,952.8,1378.4,952.8,-16.71,1214.68,1233.49,False,42.18,-1.784,-0.372,-1.412,0.8,-3,247
AWFIS,Awfis Space Solutions Limited,,2,264.7,-2.36,629.6,230.65,523.25,230.65,-57.96,267.82,345.2,False,47.76,-0.137,-2.358,2.221,0.22,-3,251
CAMLINFINE,Camlin Fine Sciences Limited,,2,97.28,-2.36,229.75,96.93,177.37,96.93,-57.66,103.4,134.99,False,31.84,-4.159,-4.376,0.217,2.09,-1,251
NITINSPIN,Nitin Spinners Limited,,2,628.0,-2.36,652.07,303.94,652.07,306.03,-3.69,621.79,483.52,True,55.84,19.558,20.682,-1.124,0.7,-2,248
SIL,Standard Industries Limited,,2,16.13,-2.36,20.91,11.64,20.91,11.64,-22.86,18.24,16.64,False,29.34,-0.38,0.056,-0.436,0.65,-3,249
GENUSPAPER,Genus Paper & Boards Limited,,2,11.11,-2.37,18.1,8.88,14.43,8.88,-38.62,12.02,12.93,False,37.9,-0.042,0.073,-0.115,0.74,-6,247
GTPL,GTPL Hathway Limited,,2,56.46,-2.37,115.9,52.56,103.17,52.56,-51.29,57.55,70.47,False,45.41,0.324,0.1,0.224,0.55,-2,250
IFBIND,IFB Industries Limited,,2,1241.9,-2.37,1956.0,894.1,1651.5,894.1,-36.51,1310.75,1324.56,False,33.06,-23.858,-16.594,-7.264,0.6,-2,250
HTMEDIA,HT Media Limited,,2,22.99,-2.38,28.66,18.14,28.66,18.14,-19.78,25.43,24.29,False,32.4,-0.604,-0.195,-0.409,1.96,-2,247
AIAENG,AIA Engineering Ltd.,Capital Goods,1,3805.8,-2.4,5062.37,3038.38,5062.37,3303.48,-24.82,4192.59,4111.7,False,21.79,-136.019,-107.971,-28.048,2.99,-5,247
PENINLAND,Peninsula Land Limited,,2,14.62,-2.4,36.62,13.99,28.2,13.99,-60.08,15.71,19.62,False,37.79,-0.272,-0.133,-0.139,1.17,-2,250
GRWRHITECH,Garware Hi-Tech Films Limited,,2,6431.0,-2.43,7396.04,2699.59,7396.04,2699.59,-13.05,6931.37,5501.94,True,31.67,-98.32,-25.059,-73.261,1.01,-2,249
HEALTHX,Health X Platform Limited,,2,298.1,-2.44,337.6,256.95,337.6,256.95,-11.7,301.12,301.79,False,47.01,-0.431,-1.51,1.079,0.71,-2,247
CENTEXT,Century Extrusions Limited,,2,19.49,-2.45,33.95,16.52,24.02,16.52,-42.59,20.69,21.34,False,40.31,-0.342,-0.123,-0.219,1.68,-2,249
DOLPHIN,Dolphin Offshore Enterprises (India) Limited,,2,635.1,-2.45,720.4,332.9,720.4,332.9,-11.84,619.26,448.04,True,58.17,43.391,50.793,-7.402,0.42,-1,249
GANGAFORGE,Ganga Forging Limited,,2,1.59,-2.45,4.02,1.58,3.79,1.58,-60.45,1.75,2.53,False,36.95,-0.125,-0.112,-0.012,0.26,-1,248
LAL,Lorenzini Apparels Limited,,2,8.77,-2.45,11.78,6.01,9.47,6.01,-25.55,8.88,8.6,True,48.07,0.059,0.086,-0.027,7.78,-1,247
FOSECOIND,Foseco India Limited,,2,6677.5,-2.47,6846.5,4325.38,6846.5,4325.38,-2.47,6160.99,5342.51,True,69.08,252.926,226.523,26.404,1.58,-1,250
KRISHNADEF,Krishna Defence And Allied Industries Limited,,2,1002.4,-2.47,1368.86,672.54,1368.86,672.54,-26.77,1058.29,1060.59,False,37.51,-25.592,-32.13,6.538,1.02,-5,248
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,1,35.73,-2.48,58.68,31.36,53.77,31.36,-39.11,36.84,42.93,False,39.64,-0.816,-0.781,-0.035,0.37,-1,252
VLEGOV,VL E-Governance & IT Solutions Limited,,2,10.21,-2.48,35.51,8.61,23.08,8.61,-71.25,10.37,15.17,False,46.25,-0.101,-0.11,0.009,0.62,-1,249
INGERRAND,Ingersoll Rand (India) Limited,,2,4155.7,-2.49,4883.5,3110.26,4883.5,3110.26,-14.9,4552.41,4192.22,False,29.12,-51.952,24.511,-76.464,1.42,-3,251
LUMAXTECH,Lumax Auto Technologies Limited,,2,1941.8,-2.49,2078.5,1099.13,2078.5,1320.51,-6.58,1952.71,1625.03,True,51.73,41.083,57.975,-16.892,0.74,-2,249
OMAXE,Omaxe Limited,,2,115.07,-2.52,136.38,64.09,136.38,64.09,-15.63,117.71,88.69,True,50.65,6.097,8.159,-2.062,0.1,-2,249
RAMANEWS,Shree Rama Newsprint Limited,,2,30.16,-2.52,39.41,27.93,39.41,27.93,-23.47,31.72,31.31,False,41.07,-0.029,0.235,-0.265,0.55,-5,247
ALBERTDAVD,Albert David Limited,,2,838.45,-2.56,898.6,582.79,898.6,582.79,-6.69,846.38,754.99,True,50.6,13.752,21.786,-8.035,0.52,-1,249
JISLDVREQS,Jain Irrigation Systems Limited,,2,20.94,-2.56,34.8,19.15,29.24,19.15,-39.83,21.22,24.18,False,45.85,-0.187,-0.203,0.016,0.25,-1,250
PRABHA,Prabha Energy Limited,,2,220.77,-2.56,253.55,139.86,253.55,139.86,-12.93,222.38,179.71,True,54.16,15.06,17.936,-2.876,0.13,-3,250
MPHASIS,MphasiS Ltd.,Information Technology,1,2316.7,-2.58,2922.26,1993.94,2876.48,1993.94,-20.72,2377.82,2411.93,False,42.24,-26.196,-12.517,-13.679,0.39,-1,250
DENORA,De Nora India Limited,,2,788.1,-2.58,944.53,564.96,944.53,564.96,-16.56,814.92,789.14,False,37.21,-13.632,-12.86,-0.772,0.52,-1,248
KOHINOOR,Kohinoor Foods Limited,,2,30.55,-2.58,36.59,19.76,36.59,19.76,-16.51,30.99,27.44,True,50.11,0.557,1.131,-0.574,0.3,-1,249
KRIDHANINF,Kridhan Infra Limited,,2,1.89,-2.58,4.52,1.89,4.52,1.89,-58.19,2.04,2.84,False,24.33,-0.093,-0.098,0.005,1.05,-4,248
JBMA,JBM Auto Ltd.,Automobile and Auto Components,1,588.2,-2.6,740.68,485.53,727.09,485.53,-20.59,621.44,641.54,False,33.4,-11.9,-9.955,-1.945,0.3,-2,250
FINKURVE,Finkurve Financial Services Limited,,2,73.1,-2.6,123.73,51.07,105.95,51.07,-40.92,71.63,76.41,False,54.31,1.074,1.089,-0.015,0.18,-1,239
HECPROJECT,HEC Infra Projects Limited,,2,114.45,-2.62,151.61,95.88,150.05,95.88,-24.51,120.19,126.52,False,39.42,-2.404,-2.57,0.166,0.97,-5,248
KKCL,Kewal Kiran Clothing Limited,,2,485.55,-2.62,587.18,411.25,546.5,411.25,-17.31,503.9,496.11,False,39.93,-4.473,-2.259,-2.214,1.07,-1,248
AGI,AGI Greenpac Limited,,2,717.3,-2.63,908.1,468.55,796.15,468.55,-21.01,746.26,690.89,True,44.12,8.979,13.574,-4.595,0.74,-4,248
GUJALKALI,Gujarat Alkalies and Chemicals Limited,,2,638.7,-2.64,780.54,403.27,780.54,403.27,-18.17,677.63,614.62,True,35.93,-0.552,6.936,-7.488,1.33,-2,251
ARVSMART,Arvind SmartSpaces Limited,,2,549.2,-2.65,692.45,499.62,692.45,499.62,-20.69,620.77,605.88,False,26.16,-15.572,-2.784,-12.788,1.28,-2,248
DVL,Dhunseri Ventures Limited,,2,275.2,-2.65,362.43,186.4,298.2,186.4,-24.07,280.99,264.71,True,48.1,5.549,7.704,-2.155,0.62,-2,247
REGENCERAM,Regency Ceramics Limited,,2,33.1,-2.65,49.94,31.51,49.67,31.51,-33.72,34.62,40.17,False,43.34,-0.286,-0.237,-0.049,0.49,-3,248
GEMAROMA,Gem Aromatics Limited,,2,151.9,-2.67,273.7,134.63,210.66,134.63,-44.5,164.5,183.1,False,29.84,-5.588,-4.883,-0.705,1.59,-4,249
PNBHOUSING,PNB Housing Finance Ltd.,Financial Services,1,1103.5,-2.69,1185.0,744.94,1185.0,744.94,-6.88,1151.28,1011.75,True,38.93,2.389,10.623,-8.234,4.61,-3,251
RISHABH,Rishabh Instruments Limited,,2,758.55,-2.69,829.6,318.79,829.6,318.79,-8.56,753.18,554.29,True,54.79,36.631,36.006,0.625,0.97,-2,248
ANTGRAPHIC,Antarctica Limited,,2,0.72,-2.7,1.11,0.68,1.07,0.68,-35.14,0.74,0.84,False,43.45,-0.003,-0.004,0.001,0.4,-2,248
A2ZINFRA,A2Z Infra Engineering Limited,,2,14.7,-2.71,18.81,12.06,18.81,12.06,-21.85,15.49,15.48,False,41.64,-0.019,0.183,-0.202,0.75,-2,248
MEGASTAR,Megastar Foods Limited,,2,277.75,-2.71,383.35,208.4,383.35,208.4,-27.55,298.58,290.47,False,31.43,-10.935,-9.147,-1.787,0.33,-1,248
ABSLAMC,Aditya Birla Sun Life AMC Ltd.,Financial Services,1,1060.4,-2.72,1169.69,699.42,1169.69,707.72,-9.34,1056.85,975.63,True,51.43,11.431,9.554,1.877,1.6,-1,252
SONATSOFTW,Sonata Software Ltd.,Information Technology,1,274.0,-2.72,390.55,205.99,364.79,205.99,-29.84,283.31,297.98,False,42.25,-8.224,-8.41,0.187,0.51,-1,252
CCCL,Consolidated Construction Consortium Limited,,2,13.61,-2.72,26.34,12.85,19.63,12.85,-48.33,14.46,17.01,False,27.94,-0.438,-0.394,-0.044,1.03,-1,247
TCC,TCC Concept Limited,,2,49.85,-2.73,93.25,41.08,93.25,41.08,-46.54,50.31,69.96,False,47.8,-0.207,-1.095,0.887,0.09,-4,139
BAJAJINDEF,Indef Manufacturing Limited,,2,214.94,-2.74,421.59,207.26,366.86,207.26,-49.02,222.0,267.82,False,41.3,-2.01,-1.763,-0.247,1.21,-1,251
RKEC,RKEC Projects Limited,,2,18.49,-2.74,79.81,18.49,59.75,18.49,-76.83,20.88,35.62,False,23.9,-1.526,-1.434,-0.091,1.38,-2,250
HINDWAREAP,Hindware Home Innovation Limited,,2,172.08,-2.75,380.85,171.93,311.7,171.93,-54.82,183.71,233.89,False,28.77,-8.544,-8.788,0.244,1.29,-1,251
MASTEK,Mastek Limited,,2,1588.2,-2.75,2434.03,1330.91,2196.39,1330.91,-34.75,1678.36,1790.15,False,39.62,-33.628,-22.453,-11.176,0.44,-2,251
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,1,7073.0,-2.78,10060.31,7073.0,8730.08,7073.0,-29.69,7357.7,7915.31,False,29.85,-82.52,-66.159,-16.361,3.19,-1,251
MAGADSUGAR,Magadh Sugar & Energy Limited,,2,505.7,-2.78,620.6,407.65,620.6,407.65,-18.51,551.4,502.1,True,38.03,-1.924,7.722,-9.647,0.39,-6,248
MCL,M TEK COPPER LIMITED,,2,54.96,-2.78,93.2,42.43,93.2,43.85,-41.03,57.64,58.06,False,41.49,0.025,0.374,-0.348,0.86,-3,248
MEESHO,Meesho Ltd.,Consumer Services,1,207.31,-2.79,235.57,134.77,235.57,134.77,-12.0,209.08,183.35,True,50.89,4.513,5.349,-0.836,0.49,-1,195
CHEMBOND,Chembond Material Technologies Limited,,2,190.06,-2.79,225.82,105.58,225.82,105.58,-15.84,188.69,169.49,True,52.39,7.828,5.264,2.564,0.61,-3,248
ATLASCYCLE,Atlas Cycles (Haryana) Limited,,2,89.76,-2.8,127.99,77.17,119.45,77.17,-29.87,96.27,99.39,False,39.77,-1.086,-0.151,-0.934,0.2,-1,249
AHLUCONT,Ahluwalia Contracts (India) Limited,,2,569.3,-2.82,1053.7,569.3,1008.5,569.3,-45.97,631.28,809.19,False,21.47,-46.336,-49.379,3.043,0.89,-2,250
FOODSIN,Foods & Inns Limited,,2,51.98,-2.82,91.82,45.83,77.21,45.83,-43.39,54.98,61.64,False,40.66,-0.094,0.103,-0.197,1.46,-4,248
ARVINDFASN,Arvind Fashions Limited,,2,416.35,-2.84,562.68,377.23,515.5,377.23,-26.01,443.52,466.1,False,33.58,-4.717,-2.442,-2.276,1.13,-3,249
TRIVENI,Triveni Engineering & Industries Limited,,2,239.45,-2.84,475.05,220.52,475.05,220.52,-49.59,270.13,346.25,False,30.76,-11.099,-8.696,-2.403,1.44,-6,249
ZEELEARN,Zee Learn Limited,,2,6.85,-2.84,9.96,4.25,9.72,4.25,-31.22,7.15,7.37,False,39.81,-0.323,-0.323,0.0,1.86,-1,250
SCILAL,Shipping Corporation of India Land and Assets Limited,,2,36.83,-2.85,52.21,34.44,52.21,34.44,-29.46,38.71,43.37,False,28.84,-0.758,-0.618,-0.14,5.22,-1,250
VISL,Vedanta Iron and Steel Limited,,2,30.91,-2.86,42.65,21.06,42.65,21.06,-27.53,33.95,27.63,True,34.31,-1.12,-0.537,-0.583,0.98,-1,70
LAOPALA,La Opala RG Limited,,2,156.01,-2.88,246.03,156.01,209.96,156.01,-36.59,168.43,186.18,False,26.94,-5.42,-4.017,-1.402,1.79,-1,250
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,,2,831.2,-2.9,894.5,403.45,894.5,403.45,-7.08,839.82,634.07,True,50.51,18.368,22.596,-4.227,0.93,-1,250
FUSION,Fusion Finance Limited,,2,182.73,-2.9,237.14,138.24,237.14,138.24,-22.94,195.57,190.4,False,35.13,-4.393,-3.217,-1.176,0.93,-2,249
IPL,India Pesticides Limited,,2,134.67,-2.9,234.55,124.69,180.54,124.69,-42.58,137.18,159.77,False,41.5,-2.067,-2.532,0.465,0.32,-1,251
VARDMNPOLY,Vardhman Polytex Limited,,2,5.69,-2.9,9.01,5.34,8.79,5.34,-36.85,5.95,6.81,False,30.02,-0.101,-0.095,-0.007,2.61,-1,250
SYNGENE,Syngene International Ltd.,Healthcare,1,369.05,-2.91,663.57,369.05,658.49,369.05,-44.38,390.01,463.83,False,27.5,-8.103,-6.125,-1.978,4.75,-1,251
SICAGEN,Sicagen India Limited,,2,52.41,-2.91,72.75,23.92,72.75,23.92,-27.96,54.94,43.41,True,42.26,-0.1,0.3,-0.4,0.35,-1,109
REDTAPE,Redtape Limited,,2,117.34,-2.92,158.71,108.12,146.27,108.12,-26.07,120.12,128.81,False,42.59,-2.64,-2.768,0.128,1.04,-1,250
KSB,Ksb Limited,,2,764.85,-2.93,995.13,676.66,995.13,676.66,-23.14,803.69,829.86,False,34.05,-9.975,-8.882,-1.094,0.89,-2,250
